Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED
558,558,0,1,0,12819
559,559,0,1,0,5348
560,560,0,1,0,2476
561,561,0,1,0,8962
562,562,0,1,0,13971
563,563,0,1,0,9870
564,564,0,1,0,2688
565,565,0,1,0,4702
566,566,0,1,0,12192
567,567,0,1,0,13202
568,568,0,1,0,6067
569,569,0,1,0,2267
570,570,0,1,0,8219
571,571,0,1,0,13860
572,572,0,1,0,10591
573,573,0,1,0,3084
574,574,0,1,0,4108
575,575,0,1,0,11658
576,576,0,1,0,13504
577,577,0,1,0,6821
578,578,0,1,0,2158
579,579,0,1,0,7464
580,580,0,1,0,13689
581,581,0,1,0,11238
582,582,0,1,0,3538
583,583,0,1,0,3579
584,584,0,1,0,11039
585,585,0,1,0,13742
586,586,0,1,0,7596
587,587,0,1,0,2146
588,588,0,1,0,6731
589,589,0,1,0,13425
590,590,0,1,0,11840
591,591,0,1,0,4072
592,592,0,1,0,3115
593,593,0,1,0,10376
594,594,0,1,0,13907
595,595,0,1,0,8360
596,596,0,1,0,2244
597,597,0,1,0,6034
598,598,0,1,0,13092
599,599,0,1,0,12358
600,600,0,1,0,4703
601,601,0,1,0,2761
602,602,0,1,0,9685
603,603,0,1,0,13957
604,604,0,1,0,9152
605,605,0,1,0,2434
606,606,0,1,0,5331
607,607,0,1,0,12699
608,608,0,1,0,12812
609,609,0,1,0,5371
610,610,0,1,0,2478
611,611,0,1,0,8941
612,612,0,1,0,13959
613,613,0,1,0,9880
614,614,0,1,0,2720
615,615,0,1,0,4671
616,616,0,1,0,12200
617,617,0,1,0,13223
618,618,0,1,0,6106
619,619,0,1,0,2256
620,620,0,1,0,8205
621,621,0,1,0,13860
622,622,0,1,0,10585
623,623,0,1,0,3103
624,624,0,1,0,4100
625,625,0,1,0,11648
626,626,0,1,0,13519
627,627,0,1,0,6850
628,628,0,1,0,2160
629,629,0,1,0,7463
630,630,0,1,0,13689
631,631,0,1,0,11245
632,632,0,1,0,3544
633,633,0,1,0,3563
634,634,0,1,0,11032
635,635,0,1,0,13751
636,636,0,1,0,7624
637,637,0,1,0,2154
638,638,0,1,0,6699
639,639,0,1,0,13422
640,640,0,1,0,11846
641,641,0,1,0,4085
642,642,0,1,0,3122
643,643,0,1,0,10357
644,644,0,1,0,13895
645,645,0,1,0,8398
646,646,0,1,0,2235
647,647,0,1,0,6001
648,648,0,1,0,13080
649,649,0,1,0,12373
650,650,0,1,0,4728
651,651,0,1,0,2750
652,652,0,1,0,9669
653,653,0,1,0,13952
654,654,0,1,0,9166
655,655,0,1,0,2447
656,656,0,1,0,5308
657,657,0,1,0,12677
658,658,0,1,0,12827
659,659,0,1,0,5384
660,660,0,1,0,2445
661,661,0,1,0,8934
662,662,0,1,0,13954
663,663,0,1,0,9899
664,664,0,1,0,2719
665,665,0,1,0,4654
666,666,0,1,0,12183
667,667,0,1,0,13231
668,668,0,1,0,6114
669,669,0,1,0,2265
670,670,0,1,0,8188
671,671,0,1,0,13862
672,672,0,1,0,10625
673,673,0,1,0,3089
674,674,0,1,0,4085
675,675,0,1,0,11626
676,676,0,1,0,13538
677,677,0,1,0,6872
678,678,0,1,0,2150
679,679,0,1,0,7428
680,680,0,1,0,13686
681,681,0,1,0,11268
682,682,0,1,0,3569
683,683,0,1,0,3556
684,684,0,1,0,11022
685,685,0,1,0,13752
686,686,0,1,0,7630
687,687,0,1,0,2148
688,688,0,1,0,6689
689,689,0,1,0,13407
690,690,0,1,0,11843
691,691,0,1,0,4109
692,692,0,1,0,3094
693,693,0,1,0,10350
694,694,0,1,0,13899
695,695,0,1,0,8428
696,696,0,1,0,2268
697,697,0,1,0,5987
698,698,0,1,0,13078
699,699,0,1,0,12375
700,700,0,1,0,4723
701,701,0,1,0,2730
702,702,0,1,0,9653
703,703,0,1,0,13953
704,704,0,1,0,9182
705,705,0,1,0,2442
706,706,0,1,0,5294
707,707,0,1,0,12639
708,708,0,1,0,12821
709,709,0,1,0,5403
710,710,0,1,0,2462
711,711,0,1,0,8929
712,712,0,1,0,13950
713,713,0,1,0,9917
714,714,0,1,0,2757
715,715,0,1,0,4664
716,716,0,1,0,12155
717,717,0,1,0,13224
718,718,0,1,0,6134
719,719,0,1,0,2245
720,720,0,1,0,8171
721,721,0,1,0,13846
722,722,0,1,0,10622
723,723,0,1,0,3107
724,724,0,1,0,4075
725,725,0,1,0,11618
726,726,0,1,0,13544
727,727,0,1,0,6883
728,728,0,1,0,2147
729,729,0,1,0,7440
730,730,0,1,0,13689
731,731,0,1,0,11273
732,732,0,1,0,3589
733,733,0,1,0,3554
734,734,0,1,0,10990
735,735,0,1,0,13751
736,736,0,1,0,7651
737,737,0,1,0,2158
738,738,0,1,0,6679
739,739,0,1,0,13410
740,740,0,1,0,11869
741,741,0,1,0,4121
742,742,0,1,0,3082
743,743,0,1,0,10297
744,744,0,1,0,13910
745,745,0,1,0,8435
746,746,0,1,0,2265
747,747,0,1,0,5974
748,748,0,1,0,13039
749,749,0,1,0,12381
750,750,0,1,0,4753
751,751,0,1,0,2727
752,752,0,1,0,9634
753,753,0,1,0,13962
754,754,0,1,0,9206
755,755,0,1,0,2461
756,756,0,1,0,5292
757,757,0,1,0,12640
758,758,0,1,0,12850
759,759,0,1,0,5420
760,760,0,1,0,2461
761,761,0,1,0,8892
762,762,0,1,0,13944
763,763,0,1,0,9928
764,764,0,1,0,2753
765,765,0,1,0,4646
766,766,0,1,0,12146
767,767,0,1,0,13248
768,768,0,1,0,6165
769,769,0,1,0,2244
770,770,0,1,0,8144
771,771,0,1,0,13851
772,772,0,1,0,10625
773,773,0,1,0,3120
774,774,0,1,0,4038
775,775,0,1,0,11602
776,776,0,1,0,13552
777,777,0,1,0,6894
778,778,0,1,0,2129
779,779,0,1,0,7418
780,780,0,1,0,13665
781,781,0,1,0,11277
782,782,0,1,0,3601
783,783,0,1,0,3533
784,784,0,1,0,10956
785,785,0,1,0,13765
786,786,0,1,0,7696
787,787,0,1,0,2153
788,788,0,1,0,6643
789,789,0,1,0,13413
790,790,0,1,0,11883
791,791,0,1,0,4141
792,792,0,1,0,3106
793,793,0,1,0,10329
794,794,0,1,0,13901
795,795,0,1,0,8444
796,796,0,1,0,2254
797,797,0,1,0,5945
798,798,0,1,0,13044
799,799,0,1,0,12412
800,800,0,1,0,4757
801,801,0,1,0,2705
802,802,0,1,0,9633
803,803,0,1,0,13963
804,804,0,1,0,9192
805,805,0,1,0,2441
806,806,0,1,0,5277
807,807,0,1,0,12634
808,808,0,1,0,12839
809,809,0,1,0,5442
810,810,0,1,0,2456
811,811,0,1,0,8885
812,812,0,1,0,13955
813,813,0,1,0,9946
814,814,0,1,0,2733
815,815,0,1,0,4626
816,816,0,1,0,12143
817,817,0,1,0,13245
818,818,0,1,0,6152
819,819,0,1,0,2238
820,820,0,1,0,8158
821,821,0,1,0,13853
822,822,0,1,0,10639
823,823,0,1,0,3128
824,824,0,1,0,4054
825,825,0,1,0,11604
826,826,0,1,0,13540
827,827,0,1,0,6904
828,828,0,1,0,2136
829,829,0,1,0,13674
830,830,0,1,0,11302
831,831,0,1,0,3594
832,832,0,1,0,10987
833,833,0,1,0,13755
834,834,0,1,0,7672
835,835,0,1,0,2160
836,836,0,1,0,6650
837,837,0,1,0,11878
838,838,0,1,0,3083
839,839,0,1,0,10320
840,840,0,1,0,8448
841,841,0,1,0,13049
842,842,0,1,0,4768
843,843,0,1,0,9636
844,844,0,1,0,13964
845,845,0,1,0,2444
846,846,0,1,0,5284
847,847,0,1,0,12848
848,848,0,1,0,5434
849,849,0,1,0,2446
850,850,0,1,0,8884
851,851,0,1,0,9954
852,852,0,1,0,2738
853,853,0,1,0,4632
854,854,0,1,0,13243
855,855,0,1,0,6147
856,856,0,1,0,2247
857,857,0,1,0,8154
858,858,0,1,0,10645
859,859,0,1,0,3124
860,860,0,1,0,11587
861,861,0,1,0,13542
862,862,0,1,0,6893
863,863,0,1,0,2151
864,864,0,1,0,7405
865,865,0,1,0,13670
866,866,0,1,0,11297
867,867,0,1,0,3595
868,868,0,1,0,3546
869,869,0,1,0,10998
870,870,0,1,0,13770
871,871,0,1,0,7665
872,872,0,1,0,2176
873,873,0,1,0,6660
874,874,0,1,0,13400
875,875,0,1,0,4142
876,876,0,1,0,3113
877,877,0,1,0,10336
878,878,0,1,0,13905
879,879,0,1,0,8426
880,880,0,1,0,2257
881,881,0,1,0,5977
882,882,0,1,0,13056
883,883,0,1,0,12391
884,884,0,1,0,4765
885,885,0,1,0,2713
886,886,0,1,0,9630
887,887,0,1,0,13970
888,888,0,1,0,9183
889,889,0,1,0,2445
890,890,0,1,0,5274
891,891,0,1,0,12648
892,892,0,1,0,12853
893,893,0,1,0,5419
894,894,0,1,0,2454
895,895,0,1,0,8892
896,896,0,1,0,13961
897,897,0,1,0,9942
898,898,0,1,0,2746
899,899,0,1,0,4638
900,900,0,1,0,12153
901,901,0,1,0,13235
902,902,0,1,0,6143
903,903,0,1,0,2252
904,904,0,1,0,8165
905,905,0,1,0,13838
906,906,0,1,0,10632
907,907,0,1,0,3118
908,908,0,1,0,4054
909,909,0,1,0,11597
910,910,0,1,0,13538
911,911,0,1,0,6895
912,912,0,1,0,2139
913,913,0,1,0,7409
914,914,0,1,0,13671
915,915,0,1,0,11267
916,916,0,1,0,3598
917,917,0,1,0,3548
918,918,0,1,0,10988
919,919,0,1,0,13752
920,920,0,1,0,7662
921,921,0,1,0,6681
922,922,0,1,0,13400
923,923,0,1,0,4140
924,924,0,1,0,10332
925,925,0,1,0,8441
926,926,0,1,0,2256
927,927,0,1,0,5964
928,928,0,1,0,13066
929,929,0,1,0,12402
930,930,0,1,0,2729
931,931,0,1,0,9634
932,932,0,1,0,13962
933,933,0,1,0,2444
934,934,0,1,0,5290
935,935,0,1,0,12650
936,936,0,1,0,12854
937,937,0,1,0,5412
938,938,0,1,0,8888
939,939,0,1,0,13952
940,940,0,1,0,2739
941,941,0,1,0,4648
942,942,0,1,0,13242
943,943,0,1,0,2248
944,944,0,1,0,8148
945,945,0,1,0,10632
946,946,0,1,0,3120
947,947,0,1,0,11602
948,948,0,1,0,6900
949,949,0,1,0,7410
950,950,0,1,0,11299
951,951,0,1,0,3596
952,952,0,1,0,10998
953,953,0,1,0,7670
954,954,0,1,0,2146
955,955,0,1,0,13408
956,956,0,1,0,4131
957,957,0,1,0,3097
958,958,0,1,0,10324
959,959,0,1,0,8443
960,960,0,1,0,2251
961,961,0,1,0,5953
962,962,0,1,0,13073
963,963,0,1,0,12404
964,964,0,1,0,4752
965,965,0,1,0,9637
966,966,0,1,0,13970
967,967,0,1,0,9208
968,968,0,1,0,5275
969,969,0,1,0,12651
970,970,0,1,0,12848
971,971,0,1,0,2446
972,972,0,1,0,13954
973,973,0,1,0,2741
974,974,0,1,0,4654
975,975,0,1,0,12166
976,976,0,1,0,13229
977,977,0,1,0,6136
978,978,0,1,0,8156
979,979,0,1,0,13846
980,980,0,1,0,3119
981,981,0,1,0,4066
982,982,0,1,0,11596
983,983,0,1,0,13538
984,984,0,1,0,2156
985,985,0,1,0,13663
986,986,0,1,0,11274
987,987,0,1,0,3530
988,988,0,1,0,13748
989,989,0,1,0,2145
990,990,0,1,0,6659
991,991,0,1,0,13410
992,992,0,1,0,11866
993,993,0,1,0,4140
994,994,0,1,0,3096
995,995,0,1,0,13902
996,996,0,1,0,2260
997,997,0,1,0,13071
998,998,0,1,0,12396
999,999,0,1,0,2716
1000,1000,0,1,0,13962
1001,1001,0,1,0,2448
1002,1002,0,1,0,12660
1003,1003,0,1,0,5409
1004,1004,0,1,0,2463
1005,1005,0,1,0,8893
1006,1006,0,1,0,13962
1007,1007,0,1,0,2734
1008,1008,0,1,0,12163
1009,1009,0,1,0,13228
1010,1010,0,1,0,2246
1011,1011,0,1,0,13841
1012,1012,0,1,0,10615
1013,1013,0,1,0,3119
1014,1014,0,1,0,4074
1015,1015,0,1,0,11616
1016,1016,0,1,0,13534
1017,1017,0,1,0,2150
1018,1018,0,1,0,13646
1019,1019,0,1,0,3590
