b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
b'3fff' 0 0 0
