Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED
0,0,0,0,0,165
1,1,0,0,0,-3458
2,2,0,0,0,5900
3,3,0,0,0,-6937
4,4,0,0,0,6144
5,5,0,0,0,-3941
6,6,0,0,0,742
7,7,0,0,0,2710
8,8,0,0,0,-5446
9,9,0,0,0,6776
10,10,0,0,0,-6545
11,11,0,0,0,4602
12,12,0,0,0,-1574
13,13,0,0,0,-1839
14,14,0,0,0,4908
15,15,0,0,0,-6598
16,16,0,0,0,6684
17,17,0,0,0,-5249
18,18,0,0,0,2413
19,19,0,0,0,1025
20,20,0,0,0,-4168
21,21,0,0,0,6302
22,22,0,0,0,-6890
23,23,0,0,0,5714
24,24,0,0,0,-3194
25,25,0,0,0,-110
26,26,0,0,0,3514
27,27,0,0,0,-5917
28,28,0,0,0,6861
29,29,0,0,0,-6211
30,30,0,0,0,3932
31,31,0,0,0,-704
32,32,0,0,0,-2650
33,33,0,0,0,5447
34,34,0,0,0,-6852
35,35,0,0,0,6424
36,36,0,0,0,-4636
37,37,0,0,0,1576
38,38,0,0,0,1882
39,39,0,0,0,-4845
40,40,0,0,0,6598
41,41,0,0,0,-6764
42,42,0,0,0,5178
43,43,0,0,0,-2411
44,44,0,0,0,-992
45,45,0,0,0,4237
46,46,0,0,0,-6313
47,47,0,0,0,6818
48,48,0,0,0,-5798
49,49,0,0,0,3202
50,50,0,0,0,177
51,51,0,0,0,-3451
52,52,0,0,0,5893
53,53,0,0,0,-6917
54,54,0,0,0,6115
55,55,0,0,0,-3963
56,56,0,0,0,714
57,57,0,0,0,2720
58,58,0,0,0,-5441
59,59,0,0,0,6761
60,60,0,0,0,-6551
61,61,0,0,0,4584
62,62,0,0,0,-1569
63,63,0,0,0,-1858
64,64,0,0,0,4871
65,65,0,0,0,-6641
66,66,0,0,0,6715
67,67,0,0,0,-5248
68,68,0,0,0,2412
69,69,0,0,0,1058
70,70,0,0,0,-4194
71,71,0,0,0,6290
72,72,0,0,0,-6925
73,73,0,0,0,5712
74,74,0,0,0,-3219
75,75,0,0,0,-164
76,76,0,0,0,3499
77,77,0,0,0,-5937
78,78,0,0,0,6841
79,79,0,0,0,-6209
80,80,0,0,0,3913
81,81,0,0,0,-706
82,82,0,0,0,-2664
83,83,0,0,0,5429
84,84,0,0,0,-6818
85,85,0,0,0,6472
86,86,0,0,0,-4662
87,87,0,0,0,1581
88,88,0,0,0,1928
89,89,0,0,0,-4825
90,90,0,0,0,6578
91,91,0,0,0,-6792
92,92,0,0,0,5184
93,93,0,0,0,-2402
94,94,0,0,0,-1017
95,95,0,0,0,4213
96,96,0,0,0,-6320
97,97,0,0,0,6790
98,98,0,0,0,-5765
99,99,0,0,0,3175
100,100,0,0,0,201
101,101,0,0,0,-3502
102,102,0,0,0,5921
103,103,0,0,0,-6924
104,104,0,0,0,6110
105,105,0,0,0,-3957
106,106,0,0,0,713
107,107,0,0,0,2729
108,108,0,0,0,-5434
109,109,0,0,0,6787
110,110,0,0,0,-6555
111,111,0,0,0,4576
112,112,0,0,0,-1554
113,113,0,0,0,-1853
114,114,0,0,0,4919
115,115,0,0,0,-6666
116,116,0,0,0,6687
117,117,0,0,0,-5230
118,118,0,0,0,2388
119,119,0,0,0,1060
120,120,0,0,0,-4179
