Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED
813,813,0,0,0,-2011
814,814,0,0,0,5285
815,815,0,0,0,-6145
816,816,0,0,0,7612
817,817,0,0,0,-4683
818,818,0,0,0,6286
819,819,0,0,0,-5633
820,820,0,0,0,6510
821,821,0,0,0,-3129
822,822,0,0,0,1539
823,823,0,0,0,162
824,824,0,0,0,-1794
825,825,0,0,0,3404
826,826,0,0,0,-4683
827,827,0,0,0,7779
828,828,0,0,0,-6416
829,829,0,0,0,7677
830,830,0,0,0,-4570
831,831,0,0,0,5958
832,832,0,0,0,-4099
833,833,0,0,0,3797
834,834,0,0,0,-287
835,835,0,0,0,701
836,836,0,0,0,1024
837,837,0,0,0,-2606
838,838,0,0,0,5155
839,839,0,0,0,-5277
840,840,0,0,0,8169
841,841,0,0,0,-6639
842,842,0,0,0,7653
843,843,0,0,0,-4328
844,844,0,0,0,5539
845,845,0,0,0,-4552
846,846,0,0,0,3090
847,847,0,0,0,-507
848,848,0,0,0,-151
849,849,0,0,0,3904
850,850,0,0,0,-3346
851,851,0,0,0,4719
852,852,0,0,0,-5733
853,853,0,0,0,6400
854,854,0,0,0,-4696
855,855,0,0,0,6522
856,856,0,0,0,-6066
857,857,0,0,0,7084
858,858,0,0,0,-3866
859,859,0,0,0,2335
860,860,0,0,0,-682
861,861,0,0,0,-991
862,862,0,0,0,3686
863,863,0,0,0,-2028
864,864,0,0,0,5296
865,865,0,0,0,-5115
866,866,0,0,0,6564
867,867,0,0,0,-4662
868,868,0,0,0,6271
869,869,0,0,0,-5628
870,870,0,0,0,6494
871,871,0,0,0,-3122
872,872,0,0,0,1508
873,873,0,0,0,170
874,874,0,0,0,-1803
875,875,0,0,0,3418
876,876,0,0,0,-4712
877,877,0,0,0,7822
878,878,0,0,0,-6450
879,879,0,0,0,7680
880,880,0,0,0,-4548
881,881,0,0,0,5952
882,882,0,0,0,-4106
883,883,0,0,0,3800
884,884,0,0,0,-308
885,885,0,0,0,694
886,886,0,0,0,1020
887,887,0,0,0,-2601
888,888,0,0,0,4112
889,889,0,0,0,-5279
890,890,0,0,0,8170
891,891,0,0,0,-6631
892,892,0,0,0,7656
893,893,0,0,0,-4343
894,894,0,0,0,5527
895,895,0,0,0,-4520
896,896,0,0,0,3078
897,897,0,0,0,-502
898,898,0,0,0,-141
899,899,0,0,0,3924
900,900,0,0,0,-3364
901,901,0,0,0,4744
902,902,0,0,0,-5758
903,903,0,0,0,6410
904,904,0,0,0,-4685
905,905,0,0,0,6499
906,906,0,0,0,-6058
907,907,0,0,0,7088
908,908,0,0,0,-3872
909,909,0,0,0,2313
910,910,0,0,0,-678
911,911,0,0,0,-987
912,912,0,0,0,3706
913,913,0,0,0,-2018
914,914,0,0,0,5283
915,915,0,0,0,-5114
916,916,0,0,0,6579
917,917,0,0,0,-4671
918,918,0,0,0,6253
919,919,0,0,0,-5615
920,920,0,0,0,6494
921,921,0,0,0,-3121
922,922,0,0,0,1498
923,923,0,0,0,189
924,924,0,0,0,-1817
925,925,0,0,0,3427
926,926,0,0,0,-4707
927,927,0,0,0,7806
928,928,0,0,0,-6450
929,929,0,0,0,7710
930,930,0,0,0,-4580
931,931,0,0,0,5945
932,932,0,0,0,-5106
933,933,0,0,0,3786
934,934,0,0,0,-283
935,935,0,0,0,678
936,936,0,0,0,1039
937,937,0,0,0,-2624
938,938,0,0,0,4131
939,939,0,0,0,-5276
940,940,0,0,0,8187
941,941,0,0,0,-6651
942,942,0,0,0,7644
943,943,0,0,0,-4323
944,944,0,0,0,5533
945,945,0,0,0,-4537
946,946,0,0,0,3081
947,947,0,0,0,-1532
948,948,0,0,0,-152
949,949,0,0,0,3910
950,950,0,0,0,-3374
951,951,0,0,0,4792
952,952,0,0,0,-5789
953,953,0,0,0,6416
954,954,0,0,0,-4686
955,955,0,0,0,6507
956,956,0,0,0,-6043
957,957,0,0,0,7070
958,958,0,0,0,-3849
959,959,0,0,0,2293
960,960,0,0,0,-669
961,961,0,0,0,-1006
962,962,0,0,0,2688
963,963,0,0,0,-2039
964,964,0,0,0,5318
965,965,0,0,0,-6154
966,966,0,0,0,6582
967,967,0,0,0,-4665
968,968,0,0,0,6265
969,969,0,0,0,-5632
970,970,0,0,0,6490
971,971,0,0,0,-3111
972,972,0,0,0,1495
973,973,0,0,0,197
974,974,0,0,0,-1840
975,975,0,0,0,3438
976,976,0,0,0,-4732
977,977,0,0,0,7818
978,978,0,0,0,-6447
979,979,0,0,0,7673
980,980,0,0,0,-4537
981,981,0,0,0,5936
982,982,0,0,0,-5116
983,983,0,0,0,3785
984,984,0,0,0,-290
985,985,0,0,0,667
