Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED
686,686,0,0,0,15692
687,687,0,0,0,14366
688,688,0,0,0,10638
689,689,0,0,0,7951
690,690,0,0,0,2098
691,691,0,0,0,659
692,692,0,0,0,2063
693,693,0,0,0,5745
694,694,0,0,0,10420
695,695,0,0,0,14198
696,696,0,0,0,15682
697,697,0,0,0,14366
698,698,0,0,0,10635
699,699,0,0,0,7952
700,700,0,0,0,2089
701,701,0,0,0,664
702,702,0,0,0,2057
703,703,0,0,0,5742
704,704,0,0,0,10381
705,705,0,0,0,14211
706,706,0,0,0,15685
707,707,0,0,0,14385
708,708,0,0,0,10658
709,709,0,0,0,7973
710,710,0,0,0,2092
711,711,0,0,0,661
712,712,0,0,0,2034
713,713,0,0,0,5750
714,714,0,0,0,10396
715,715,0,0,0,14210
716,716,0,0,0,15679
717,717,0,0,0,14389
718,718,0,0,0,10641
719,719,0,0,0,7955
720,720,0,0,0,2077
721,721,0,0,0,661
722,722,0,0,0,2057
723,723,0,0,0,5752
724,724,0,0,0,10425
725,725,0,0,0,14203
726,726,0,0,0,15680
727,727,0,0,0,14369
728,728,0,0,0,10653
729,729,0,0,0,7963
730,730,0,0,0,2102
731,731,0,0,0,652
732,732,0,0,0,2034
733,733,0,0,0,5744
734,734,0,0,0,10379
735,735,0,0,0,14166
736,736,0,0,0,15688
737,737,0,0,0,14370
738,738,0,0,0,10647
739,739,0,0,0,7965
740,740,0,0,0,2079
741,741,0,0,0,654
742,742,0,0,0,2042
743,743,0,0,0,5740
744,744,0,0,0,10407
745,745,0,0,0,14214
746,746,0,0,0,15689
747,747,0,0,0,14387
748,748,0,0,0,10659
749,749,0,0,0,7951
750,750,0,0,0,2102
751,751,0,0,0,653
752,752,0,0,0,2043
753,753,0,0,0,5746
754,754,0,0,0,10393
755,755,0,0,0,14199
756,756,0,0,0,15661
757,757,0,0,0,14401
758,758,0,0,0,10660
759,759,0,0,0,7968
760,760,0,0,0,2075
761,761,0,0,0,661
762,762,0,0,0,2050
763,763,0,0,0,5742
764,764,0,0,0,10394
765,765,0,0,0,14176
766,766,0,0,0,15670
767,767,0,0,0,14379
768,768,0,0,0,10661
769,769,0,0,0,7953
770,770,0,0,0,2096
771,771,0,0,0,661
772,772,0,0,0,2051
773,773,0,0,0,5734
774,774,0,0,0,10382
775,775,0,0,0,14177
776,776,0,0,0,15678
777,777,0,0,0,14381
778,778,0,0,0,10664
779,779,0,0,0,7975
780,780,0,0,0,2080
781,781,0,0,0,668
782,782,0,0,0,2076
783,783,0,0,0,5718
784,784,0,0,0,10410
785,785,0,0,0,14206
786,786,0,0,0,15691
787,787,0,0,0,14395
788,788,0,0,0,10661
789,789,0,0,0,7972
790,790,0,0,0,2083
791,791,0,0,0,658
792,792,0,0,0,2050
793,793,0,0,0,7793
794,794,0,0,0,10393
795,795,0,0,0,14189
796,796,0,0,0,15662
797,797,0,0,0,14384
798,798,0,0,0,10669
799,799,0,0,0,7990
800,800,0,0,0,2082
801,801,0,0,0,682
802,802,0,0,0,2049
803,803,0,0,0,7798
804,804,0,0,0,10401
805,805,0,0,0,14203
806,806,0,0,0,15693
807,807,0,0,0,14384
808,808,0,0,0,10662
809,809,0,0,0,7964
810,810,0,0,0,2128
811,811,0,0,0,683
812,812,0,0,0,2051
813,813,0,0,0,5728
814,814,0,0,0,10392
815,815,0,0,0,14183
816,816,0,0,0,15663
817,817,0,0,0,14377
818,818,0,0,0,10658
819,819,0,0,0,7956
820,820,0,0,0,2130
821,821,0,0,0,674
822,822,0,0,0,2060
823,823,0,0,0,5753
824,824,0,0,0,10383
825,825,0,0,0,14186
826,826,0,0,0,15694
827,827,0,0,0,14396
828,828,0,0,0,10657
829,829,0,0,0,5920
830,830,0,0,0,2075
831,831,0,0,0,657
832,832,0,0,0,2028
833,833,0,0,0,5740
834,834,0,0,0,10410
835,835,0,0,0,14205
836,836,0,0,0,15670
837,837,0,0,0,14383
838,838,0,0,0,10671
839,839,0,0,0,5918
840,840,0,0,0,2098
841,841,0,0,0,638
842,842,0,0,0,2032
843,843,0,0,0,5754
844,844,0,0,0,10388
845,845,0,0,0,14189
846,846,0,0,0,15692
847,847,0,0,0,14398
848,848,0,0,0,10655
849,849,0,0,0,5919
850,850,0,0,0,2073
851,851,0,0,0,658
852,852,0,0,0,2056
853,853,0,0,0,5719
854,854,0,0,0,10386
855,855,0,0,0,14168
856,856,0,0,0,15670
857,857,0,0,0,14378
858,858,0,0,0,10665
859,859,0,0,0,5929
860,860,0,0,0,2126
861,861,0,0,0,668
862,862,0,0,0,2030
863,863,0,0,0,5734
864,864,0,0,0,10375
865,865,0,0,0,14171
866,866,0,0,0,15674
867,867,0,0,0,14402
868,868,0,0,0,10677
869,869,0,0,0,7961
870,870,0,0,0,2116
871,871,0,0,0,671
872,872,0,0,0,2049
873,873,0,0,0,5724
874,874,0,0,0,10378
875,875,0,0,0,14195
876,876,0,0,0,15681
877,877,0,0,0,14399
878,878,0,0,0,10644
879,879,0,0,0,7988
880,880,0,0,0,2111
881,881,0,0,0,635
882,882,0,0,0,2051
883,883,0,0,0,5746
884,884,0,0,0,10409
885,885,0,0,0,14210
886,886,0,0,0,15666
887,887,0,0,0,14372
888,888,0,0,0,10661
889,889,0,0,0,7978
890,890,0,0,0,2112
891,891,0,0,0,664
892,892,0,0,0,2023
893,893,0,0,0,5711
894,894,0,0,0,10376
895,895,0,0,0,14170
896,896,0,0,0,15661
